LeftPosition,RightPosition,LeftVelocity,RightVelocity,LeftAcceleration,RightAcceleration,Heading
-14.835291557673134,-11.80470844232687,-86.79626261419494,-57.20373738580514,-302.8467909616828,-97.15320903831716,353.33075496020626
-15.733653378819852,-12.386346621180152,-89.83618211467181,-58.16381788532827,-305.0535551329789,-94.94644486702114,352.62170583178096
-16.66260844461797,-12.977391555382034,-92.89550657981182,-59.104493420188234,-306.71260892696523,-93.28739107303477,351.864039161902
-17.6222913688137,-13.577708631186308,-95.96829241957273,-60.03170758042738,-307.72933160025616,-92.27066839974393,351.0569880537116
-18.612767594964154,-14.187232405035855,-99.04762261504546,-60.952377384954715,-308.0045801368662,-91.99541986313388,350.2000863334344
-19.61159304160218,-14.792460173157743,-99.88254466380249,-60.52277681218865,-55.86123996211763,55.8612399621176,349.3006618033154
-20.61084816773518,-15.38944338805528,-99.92551261329992,-59.69832148975375,-50.31003223355167,50.31003223355168,348.37929731936583
-21.610446312085504,-15.979060753635647,-99.95981443503216,-58.96173655803669,-44.70565465691005,44.705654656910035,347.4392065344319
-22.6100055038092,-16.562014017486764,-99.95591917236962,-58.295326385111764,213.61313736162575,186.3868626383742,346.48255970083767
-23.609028488402714,-17.138937904413755,-99.90229845935114,-57.692388692699,-33.32671231660755,33.32671231660755,345.5115341400481
-24.60834655387181,-17.711225730011762,-99.9318065469096,-57.228782559800806,-27.679084337936334,27.67908433793635,344.5282197050552
-25.60790162198829,-18.27974332309244,-99.95550681164792,-56.851759308067926,-22.04745466650267,22.047454666502706,343.5347058712019
-26.60763999379385,-18.84534825098738,-99.97383718055605,-56.56049278949401,-16.45581834539194,16.45581834539194,342.5330743845959
-27.60751167016517,-19.408887070987923,-99.98716763713199,-56.353882000054256,-10.929355282198713,10.929355282198724,341.52537372857785
-28.607469671184347,-19.971192445432134,-99.99580010191781,-56.230537444421124,-5.493886140675061,5.493886140675043,340.51361895165815
-29.607469384991713,-20.5330801709469,-99.99997138073664,-56.18877255147663,-0.17531533731720686,0.17531533731720308,339.4997855723887
-30.60740565365475,-21.095311094372192,-99.993626866304,-56.22309234252947,-251.03833978121037,-148.96166021878958,338.4858821823281
-31.607361792941216,-21.65872825106804,-99.99561392864625,-56.341715669585014,10.008740179961285,-10.008740179961324,337.47386119697165
-32.60723506999475,-22.22404367215328,-99.98732770535361,-56.53154210852369,14.826405382005115,-14.826405382005118,336.46553755915363
-33.60698572518275,-22.79197596335455,-99.97506551880008,-56.7932291201269,19.43234229232987,-19.432342292329885,335.46266220254546
